Alpha,Choices,Outcomes
0.599237701,0.854166667,0.645833333
0.871558045,0.770833333,0.604166667
0.62181295,0.916666667,0.666666667
0.578802788,0.729166667,0.5625
0.324325283,0.833333333,0.625
0.772584481,0.875,0.625
0.651458162,0.875,0.625
0.053766969,0.604166667,0.604166667
0.803582829,0.6875,0.479166667
0.456454757,0.770833333,0.604166667
0.616499641,0.75,0.583333333
0.803680312,0.770833333,0.5625
0.094233234,0.729166667,0.520833333
0.520692299,0.833333333,0.583333333
0.758727083,0.729166667,0.5625
0.861696652,0.5625,0.4375
0.600623623,0.895833333,0.6875
0.604507031,0.9375,0.6875
0.918101108,0.770833333,0.5625
0.118146072,0.895833333,0.645833333
0.343124813,0.895833333,0.645833333
0.80511878,0.854166667,0.604166667
0.762742139,0.708333333,0.541666667
0.653403173,0.791666667,0.541666667
0.368691267,0.770833333,0.5625
0.72708319,0.875,0.625
0.011352969,0.479166667,0.520833333
0.276800761,0.770833333,0.604166667
0.079419401,0.625,0.458333333
0.431056814,0.791666667,0.583333333
0.035609797,0.75,0.583333333
0.243239929,0.958333333,0.708333333
0.564528086,0.875,0.666666667
0.061976688,0.583333333,0.583333333
0.847978272,0.791666667,0.583333333
0.351272049,0.708333333,0.541666667
0.423211198,0.770833333,0.5625
0.115779308,0.75,0.583333333
0.230911401,0.6875,0.604166667
0.317175423,0.708333333,0.5
0.870212356,0.6875,0.479166667
0.400901297,0.8125,0.604166667
0.475379963,0.8125,0.5625
0.292321285,0.9375,0.6875
0.413659427,0.895833333,0.645833333
0.874342303,0.875,0.625
0.447898707,0.875,0.625
0.596647021,0.833333333,0.625
0.096005872,0.770833333,0.5625
0.166213197,0.708333333,0.625
0.356331172,0.916666667,0.666666667
0.128580511,0.8125,0.645833333
0.352997397,0.75,0.541666667
0.183397293,0.708333333,0.625
0.533122092,0.791666667,0.583333333
0.432065967,0.916666667,0.666666667
0.310349569,0.9375,0.6875
0.802848523,0.791666667,0.541666667
0.033205622,0.666666667,0.541666667
0.645262659,0.9375,0.6875
0.668809527,0.916666667,0.666666667
0.366961589,0.9375,0.6875
0.562642733,0.75,0.5
0.276376325,0.770833333,0.520833333
0.82678986,0.8125,0.604166667
0.622717596,0.875,0.625
0.792062335,0.729166667,0.520833333
0.680051869,0.770833333,0.520833333
0.674873302,0.895833333,0.645833333
0.717289672,0.6875,0.479166667
0.107642197,0.5625,0.520833333
0.403643576,0.75,0.583333333
0.394878853,0.8125,0.5625
0.111269351,0.666666667,0.541666667
0.570650069,0.833333333,0.625
0.46774701,0.9375,0.6875
0.001760553,0.333333333,0.416666667
0.129413692,0.6875,0.645833333
0.561510502,0.770833333,0.5625
0.482829115,0.8125,0.604166667
0.558775687,0.833333333,0.583333333
0.091585721,0.833333333,0.625
0.950255861,0.833333333,0.583333333
0.849276214,0.791666667,0.583333333
0.685932707,0.729166667,0.5625
0.838194068,0.645833333,0.479166667
0.520204392,0.875,0.625
0.729025715,0.916666667,0.666666667
0.62904743,0.895833333,0.645833333
0.697268074,0.833333333,0.583333333
0.291316997,0.958333333,0.708333333
0.415099187,0.854166667,0.604166667
0.009753838,0.5,0.5
0.322976317,0.75,0.583333333
0.629040743,0.854166667,0.645833333
0.909747689,0.8125,0.5625
0.664872809,0.875,0.625
0.463641168,0.770833333,0.5625
0.861007565,0.854166667,0.604166667
0.220033004,0.958333333,0.708333333
0.530571757,0.645833333,0.4375
0.618170902,0.729166667,0.520833333
0.917785696,0.645833333,0.479166667
0.49451862,0.75,0.583333333
0.328294328,0.6875,0.520833333
0.806248772,0.8125,0.604166667
0.322278382,0.916666667,0.666666667
0.550693346,0.895833333,0.645833333
0.73035555,0.895833333,0.645833333
0.403246764,0.875,0.666666667
0.778081088,0.666666667,0.458333333
0.402044793,0.9375,0.6875
0.072791317,0.604166667,0.479166667
0.465744804,0.791666667,0.541666667
0.589546709,0.895833333,0.645833333
0.675642836,0.9375,0.6875
0.270016622,0.75,0.583333333
0.013804312,0.520833333,0.520833333
0.752914646,0.8125,0.604166667
0.018219729,0.541666667,0.5
0.884447736,0.791666667,0.583333333
0.167452683,0.604166667,0.520833333
0.538807603,0.791666667,0.625
0.889665371,0.833333333,0.583333333
0.186710204,0.729166667,0.645833333
0.725272588,0.791666667,0.583333333
0.858730496,0.791666667,0.541666667
0.649339943,0.854166667,0.645833333
0.738742911,0.75,0.541666667
0.242948645,0.895833333,0.729166667
0.006268341,0.5625,0.5625
0.561196086,0.75,0.583333333
0.27824418,0.625,0.5
0.589773987,0.791666667,0.583333333
0.902037046,0.770833333,0.5625
0.083328538,0.6875,0.604166667
0.375148699,0.916666667,0.666666667
0.775056483,0.729166667,0.520833333
0.697241828,0.854166667,0.604166667
0.21863254,0.666666667,0.541666667
0.814442572,0.791666667,0.583333333
0.508361628,0.708333333,0.5
0.53526196,0.916666667,0.708333333
0.864695955,0.645833333,0.479166667
0.090569666,0.479166667,0.395833333
0.681966443,0.604166667,0.4375
0.589931355,0.916666667,0.666666667
0.988861474,0.75,0.541666667
0.237578345,0.708333333,0.625
0.928878686,0.6875,0.4375
0.188031708,0.645833333,0.520833333
0.390564992,0.895833333,0.645833333
0.87941776,0.770833333,0.520833333
0.176034381,0.916666667,0.666666667
0.349489517,0.9375,0.6875
0.864250545,0.916666667,0.666666667
0.144478894,0.6875,0.5625
0.601275037,0.854166667,0.645833333
0.885397331,0.854166667,0.604166667
0.741505989,0.833333333,0.583333333
0.629950435,0.8125,0.5625
0.284416751,0.875,0.625
0.988251948,0.729166667,0.5625
0.391159671,0.8125,0.604166667
0.476291729,0.833333333,0.583333333
0.298414582,0.916666667,0.666666667
0.01284955,0.520833333,0.5625
0.841678619,0.8125,0.604166667
0.205319803,0.854166667,0.6875
0.368283648,0.791666667,0.666666667
0.847221789,0.791666667,0.541666667
0.675955957,0.770833333,0.5625
0.257402206,0.895833333,0.645833333
0.60183183,0.895833333,0.645833333
0.808581787,0.8125,0.604166667
0.538834306,0.916666667,0.666666667
0.555453428,0.916666667,0.666666667
0.610737348,0.854166667,0.604166667
0.173900124,0.75,0.541666667
0.125799166,0.791666667,0.625
0.604736525,0.916666667,0.666666667
0.745385836,0.895833333,0.645833333
0.733418599,0.895833333,0.645833333
0.104813124,0.6875,0.604166667
0.281807117,0.958333333,0.708333333
0.419764021,0.9375,0.6875
0.444637991,0.791666667,0.666666667
0.34105294,0.729166667,0.520833333
0.071251669,0.833333333,0.625
0.65753378,0.791666667,0.625
0.260798473,0.729166667,0.520833333
0.209442072,0.729166667,0.520833333
0.892746771,0.8125,0.604166667
0.460123526,0.6875,0.479166667
0.546494806,0.770833333,0.5625
0.202074719,0.75,0.5
0.531415929,0.75,0.541666667
0.020515234,0.645833333,0.520833333
0.018004894,0.520833333,0.395833333
0.919101037,0.6875,0.479166667
0.891315418,0.75,0.541666667
0.33064874,0.75,0.625
0.310131161,0.791666667,0.625
0.220383175,0.6875,0.604166667
0.531456846,0.875,0.666666667
0.174993102,0.8125,0.604166667
0.975955199,0.770833333,0.5625
0.124678489,0.791666667,0.625
0.054535096,0.854166667,0.645833333
0.756350555,0.9375,0.6875
0.62074438,0.854166667,0.604166667
0.01172498,0.541666667,0.375
0.730185906,0.833333333,0.625
0.203870241,0.791666667,0.625
0.944248117,0.5625,0.4375
0.496291709,0.854166667,0.604166667
0.513958411,0.729166667,0.5625
0.268073011,0.770833333,0.5625
0.024787545,0.520833333,0.479166667
0.275070323,0.791666667,0.666666667
0.738580763,0.875,0.625
0.73660429,0.916666667,0.666666667
0.275288459,0.666666667,0.625
0.405265959,0.9375,0.6875
0.242088196,0.791666667,0.583333333
0.354330802,0.916666667,0.666666667
0.065248961,0.625,0.458333333
0.225859038,0.8125,0.645833333
0.797432608,0.708333333,0.5
0.287051875,0.916666667,0.666666667
0.952407564,0.6875,0.479166667
0.561127827,0.770833333,0.645833333
0.485352855,0.8125,0.604166667
0.788973052,0.645833333,0.520833333
0.668830113,0.916666667,0.666666667
0.276713975,0.6875,0.6875
0.676133267,0.916666667,0.666666667
0.145102214,0.729166667,0.5625
0.778856936,0.875,0.625
0.74949452,0.729166667,0.5625
0.388770146,0.9375,0.6875
0.727048149,0.833333333,0.625
0.234691558,0.979166667,0.729166667
0.001600214,0.541666667,0.5
0.611643563,0.875,0.625
0.933070427,0.8125,0.5625
0.344499901,0.75,0.625
0.188196412,0.770833333,0.604166667
0.313002263,0.791666667,0.625
0.658367272,0.875,0.625
0.554811275,0.895833333,0.645833333
0.293203118,0.708333333,0.625
0.301620582,0.958333333,0.708333333
0.469758417,0.916666667,0.666666667
0.21507239,0.875,0.625
0.139806052,0.791666667,0.541666667
0.35112793,0.625,0.5
0.068696538,0.791666667,0.583333333
0.926587805,0.770833333,0.520833333
0.187756475,0.916666667,0.666666667
0.462300302,0.895833333,0.645833333
0.065161301,0.666666667,0.583333333
0.273960955,0.854166667,0.604166667
0.854431478,0.8125,0.604166667
0.865986897,0.895833333,0.645833333
0.452527331,0.8125,0.5625
0.341031856,0.916666667,0.666666667
0.161031992,0.958333333,0.708333333
0.876409874,0.791666667,0.583333333
0.926180357,0.770833333,0.5625
0.87994328,0.791666667,0.583333333
0.506725822,0.854166667,0.604166667
0.78650308,0.8125,0.5625
0.112987839,0.625,0.625
0.699779305,0.75,0.583333333
0.055488209,0.958333333,0.708333333
0.325076174,0.833333333,0.583333333
0.425629192,0.770833333,0.604166667
0.146412953,0.520833333,0.520833333
0.789945213,0.854166667,0.604166667
0.976436945,0.75,0.541666667
0.620828394,0.916666667,0.666666667
0.061154413,0.625,0.666666667
0.932756085,0.833333333,0.583333333
0.71924575,0.729166667,0.520833333
0.098303248,0.791666667,0.666666667
0.409903816,0.833333333,0.625
0.748167272,0.770833333,0.5625
0.473249137,0.770833333,0.5625
0.093532217,0.8125,0.645833333
0.317519396,0.6875,0.5625
0.932408669,0.645833333,0.4375
0.964181266,0.625,0.458333333
0.344424878,0.770833333,0.520833333
0.059877406,0.9375,0.6875
0.342466608,0.666666667,0.541666667
0.816860101,0.895833333,0.645833333
0.527709957,0.833333333,0.583333333
0.380394051,0.9375,0.6875
0.746401506,0.833333333,0.583333333
0.61186596,0.604166667,0.604166667
0.631443441,0.9375,0.6875
0.368061328,0.875,0.625
0.416547552,0.770833333,0.604166667
0.726322248,0.854166667,0.645833333
0.231764517,0.916666667,0.666666667
0.581600651,0.8125,0.5625
0.865445857,0.770833333,0.5625
0.673198957,0.875,0.625
0.501631881,0.8125,0.645833333
0.682436059,0.770833333,0.5625
0.556535534,0.895833333,0.645833333
0.775405249,0.8125,0.5625
0.810000188,0.770833333,0.520833333
0.051784006,0.5,0.541666667
0.442595776,0.895833333,0.645833333
0.586505796,0.916666667,0.666666667
0.932350432,0.729166667,0.5625
0.012024509,0.708333333,0.625
0.626654327,0.770833333,0.5625
0.959094669,0.833333333,0.583333333
0.614701762,0.833333333,0.583333333
0.841911144,0.708333333,0.583333333
0.715222023,0.791666667,0.583333333
0.51466075,0.833333333,0.625
0.625886574,0.895833333,0.645833333
0.707895984,0.916666667,0.666666667
0.499674528,0.8125,0.5625
0.473847056,0.833333333,0.583333333
0.786816377,0.833333333,0.583333333
0.002237833,0.541666667,0.541666667
0.322268688,0.791666667,0.541666667
0.154656301,0.8125,0.5625
0.803516568,0.770833333,0.520833333
0.985233725,0.604166667,0.354166667
0.85811989,0.8125,0.5625
0.65912639,0.833333333,0.583333333
0.64069538,0.833333333,0.625
0.030825812,0.479166667,0.520833333
0.227458641,0.770833333,0.645833333
0.47250335,0.875,0.625
0.680841126,0.854166667,0.604166667
0.782364992,0.791666667,0.583333333
0.041743623,0.604166667,0.5625
0.924204079,0.604166667,0.395833333
0.486572418,0.895833333,0.645833333
0.373003294,0.875,0.625
0.721348895,0.833333333,0.583333333
0.659788128,0.9375,0.6875
0.183089839,0.604166667,0.4375
0.53269551,0.895833333,0.645833333
0.965319037,0.666666667,0.458333333
0.712483644,0.729166667,0.5625
0.919027787,0.625,0.5
0.797451145,0.916666667,0.666666667
0.879446401,0.770833333,0.520833333
0.263603589,0.6875,0.479166667
0.259351195,0.75,0.583333333
0.273165696,0.9375,0.6875
0.030912464,0.604166667,0.645833333
0.785006693,0.75,0.5
0.416969524,0.9375,0.6875
0.887748157,0.895833333,0.645833333
0.453119955,0.833333333,0.583333333
0.234320734,0.875,0.666666667
0.824946723,0.645833333,0.479166667
0.762642662,0.8125,0.5625
0.722088917,0.8125,0.5625
0.1201036,0.770833333,0.5625
0.197448096,0.6875,0.645833333
0.843422797,0.75,0.625
0.226813348,0.541666667,0.458333333
0.729627448,0.833333333,0.583333333
0.908007181,0.6875,0.479166667
0.260779638,0.791666667,0.625
0.322022733,0.6875,0.5625
0.429533499,0.5625,0.520833333
0.417602529,0.833333333,0.583333333
0.320014382,0.916666667,0.666666667
0.884471917,0.708333333,0.541666667
0.385532578,0.791666667,0.583333333
0.694104255,0.8125,0.5625
0.343453192,0.791666667,0.583333333
0.333572276,0.958333333,0.708333333
0.972750817,0.8125,0.5625
0.814878566,0.833333333,0.583333333
0.857608433,0.666666667,0.458333333
0.357653143,0.791666667,0.583333333
0.727782139,0.875,0.625
0.219809242,0.5625,0.5625
0.672492091,0.8125,0.5625
0.197093768,0.75,0.708333333
0.082913441,0.583333333,0.458333333
0.127033882,0.666666667,0.583333333
0.374432172,0.8125,0.604166667
0.175366484,0.833333333,0.666666667
0.930338341,0.833333333,0.583333333
0.317722908,0.6875,0.645833333
0.74612742,0.854166667,0.604166667
0.475042062,0.8125,0.5625
0.32826973,0.895833333,0.645833333
0.331653672,0.8125,0.645833333
0.060153939,0.520833333,0.479166667
0.927375458,0.875,0.625
0.352648676,0.770833333,0.5625
0.47613448,0.875,0.625
0.725125433,0.8125,0.604166667
0.791243646,0.854166667,0.604166667
0.12503065,0.791666667,0.583333333
0.145537498,0.770833333,0.645833333
0.608985835,0.833333333,0.625
0.892626658,0.8125,0.5625
0.634747527,0.854166667,0.645833333
0.761117186,0.895833333,0.645833333
0.291744656,0.875,0.625
0.316432496,0.854166667,0.645833333
0.293283272,0.6875,0.645833333
0.502922897,0.8125,0.5625
0.514108553,0.791666667,0.583333333
0.390755685,0.833333333,0.625
0.614298799,0.75,0.541666667
0.445672788,0.916666667,0.666666667
0.870821309,0.854166667,0.604166667
0.728073898,0.916666667,0.666666667
0.738918565,0.708333333,0.541666667
0.161167708,0.875,0.666666667
0.679097203,0.895833333,0.645833333
0.324705093,0.9375,0.6875
0.826645965,0.729166667,0.520833333
0.39535817,0.854166667,0.604166667
0.90672069,0.770833333,0.520833333
0.518338263,0.8125,0.5625
0.680328977,0.916666667,0.666666667
0.95133998,0.75,0.541666667
0.072916203,0.625,0.541666667
0.803267676,0.833333333,0.583333333
0.510638947,0.833333333,0.625
0.51986804,0.875,0.625
0.5152386,0.895833333,0.645833333
0.171910583,0.729166667,0.5625
0.693130492,0.854166667,0.604166667
0.42943181,0.854166667,0.604166667
0.833216788,0.833333333,0.583333333
0.741254507,0.833333333,0.583333333
0.683306179,0.875,0.625
0.433712307,0.6875,0.479166667
0.036730414,0.583333333,0.583333333
0.425529045,0.875,0.625
0.440132242,0.770833333,0.604166667
0.525490039,0.8125,0.604166667
0.447984797,0.854166667,0.604166667
0.588592876,0.854166667,0.645833333
0.162945965,0.583333333,0.5
0.133107431,0.791666667,0.541666667
0.565642016,0.604166667,0.4375
0.591954212,0.833333333,0.625
0.698359315,0.854166667,0.604166667
0.230788156,0.6875,0.520833333
0.784784478,0.895833333,0.645833333
0.637031059,0.6875,0.5625
0.878574809,0.770833333,0.5625
0.380613364,0.875,0.625
0.037732809,0.520833333,0.395833333
0.911563578,0.770833333,0.604166667
0.151985983,0.645833333,0.479166667
0.885194257,0.729166667,0.5625
0.379405501,0.8125,0.645833333
0.834492899,0.833333333,0.583333333
0.019294255,0.5,0.458333333
0.408931735,0.916666667,0.666666667
0.139996342,0.625,0.5
0.706911051,0.895833333,0.645833333
0.420295185,0.875,0.625
0.725332745,0.916666667,0.666666667
0.968684994,0.6875,0.479166667
0.063797589,0.6875,0.604166667
0.267203226,0.916666667,0.666666667
0.915525319,0.6875,0.479166667
0.638097692,0.833333333,0.583333333
0.22002029,0.833333333,0.625
0.506020235,0.791666667,0.541666667
0.702057639,0.895833333,0.645833333
0.600211729,0.916666667,0.666666667
0.073201915,0.916666667,0.666666667
0.696573785,0.770833333,0.5625
0.441594703,0.75,0.541666667
0.89534997,0.75,0.583333333
0.055227854,0.708333333,0.625
0.262506368,0.875,0.708333333
0.749845849,0.770833333,0.5625
0.526975833,0.833333333,0.583333333
0.018216255,0.479166667,0.645833333
0.789564986,0.916666667,0.666666667
0.265551687,0.895833333,0.645833333
0.075195648,0.9375,0.6875
0.935977926,0.8125,0.645833333
0.899994751,0.791666667,0.541666667
0.275463782,0.9375,0.6875
0.066078395,0.583333333,0.666666667
0.49186679,0.895833333,0.6875
0.77217968,0.645833333,0.479166667
0.134525307,0.916666667,0.708333333
0.511985583,0.791666667,0.583333333
0.985646765,0.6875,0.479166667
0.111239052,0.708333333,0.708333333
0.39585033,0.666666667,0.625
0.041392163,0.604166667,0.645833333
0.016624052,0.520833333,0.479166667
0.732725832,0.8125,0.604166667
0.446998627,0.8125,0.604166667
0.660446728,0.895833333,0.645833333
0.603353734,0.645833333,0.479166667
0.249934991,0.8125,0.604166667
0.785001152,0.833333333,0.583333333
0.615804789,0.833333333,0.625
0.660441472,0.8125,0.5625
0.325208075,0.916666667,0.666666667
0.263001804,0.916666667,0.666666667
0.466772594,0.9375,0.6875
0.431597674,0.9375,0.6875
0.959490195,0.833333333,0.625
0.630661394,0.625,0.583333333
0.853556971,0.916666667,0.666666667
0.233458947,0.895833333,0.645833333
0.11196462,0.583333333,0.583333333
0.071306966,0.6875,0.5625
0.956335249,0.8125,0.5625
0.318598083,0.645833333,0.520833333
0.670118689,0.8125,0.645833333
0.989620874,0.75,0.5
0.370836952,0.854166667,0.604166667
0.460844796,0.729166667,0.5625
0.7944732,0.875,0.625
0.902199654,0.833333333,0.625
0.668010547,0.833333333,0.625
0.394383643,0.875,0.666666667
0.254506304,0.791666667,0.625
0.64668012,0.791666667,0.583333333
0.446197874,0.770833333,0.604166667
0.413598472,0.9375,0.6875
0.442728054,0.875,0.625
